date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:23:02.2269308,0.910533083,0.459377515,0.974513558,0.335318775,0.191006759,-0.076106699,0.169744751,1
20.09.2015,13:23:02.2316200,0.865775657,0.459427378,0.974679593,0.35143776,0.190893031,-0.076106699,0.169744751,1
20.09.2015,13:23:02.2365716,0.917574326,0.459557803,0.974458213,0.341033238,0.191234216,-0.076003573,0.169847877,1
20.09.2015,13:23:02.2413028,0.87627225,0.459557803,0.974624248,0.341033238,0.191632265,-0.076003573,0.170054128,1
20.09.2015,13:23:02.2461226,0.948602022,0.459713566,0.974292179,0.337216567,0.192030314,-0.076003573,0.170569756,1
20.09.2015,13:23:02.2508170,0.88576084,0.459616341,0.974568903,0.34897963,0.192826412,-0.076106699,0.171085384,1
20.09.2015,13:23:02.2557690,0.916450294,0.459616341,0.974402868,0.34897963,0.19333819,-0.076209824,0.171807263,1
20.09.2015,13:23:02.2605040,0.92191075,0.459515306,0.974402868,0.337128706,0.193849968,-0.076209824,0.172322891,1
20.09.2015,13:23:02.2653070,0.904966759,0.45943953,0.974458213,0.348044525,0.19402056,-0.076209824,0.172838519,1
20.09.2015,13:23:02.2700730,0.948296587,0.459473718,0.974292179,0.338101777,0.194361745,-0.076106699,0.17304477,1
20.09.2015,13:23:02.2748770,0.896754701,0.459473718,0.974458213,0.338101777,0.194475473,-0.076106699,0.173354147,1
20.09.2015,13:23:02.2797218,0.959662026,0.45960738,0.974181489,0.345447362,0.194759794,-0.076106699,0.173560399,1
20.09.2015,13:23:02.2845342,0.891477085,0.459624538,0.974458213,0.353307224,0.195157844,-0.076209824,0.173869775,1
20.09.2015,13:23:02.2893302,0.932390904,0.459624538,0.974236834,0.353307224,0.195499029,-0.076209824,0.174282278,1
20.09.2015,13:23:02.2940812,0.901480433,0.459705066,0.974402868,0.344002931,0.195783349,-0.076209824,0.174591655,1
20.09.2015,13:23:02.2989090,0.893047816,0.45967244,0.974402868,0.347106173,0.196124535,-0.076209824,0.175004157,1
20.09.2015,13:23:02.3037538,0.903575512,0.459723723,0.974402868,0.351705336,0.196522584,-0.07631295,0.175313534,1
20.09.2015,13:23:02.3084214,0.883487851,0.459723723,0.974458213,0.351705336,0.19675004,-0.07631295,0.175726036,1
20.09.2015,13:23:02.3133740,0.931011839,0.459782661,0.974292179,0.334549115,0.196920633,-0.07631295,0.175829162,1
20.09.2015,13:23:02.3180798,0.871919518,0.459873395,0.974513558,0.351844476,0.196977497,-0.07631295,0.176035413,1
20.09.2015,13:23:02.3229482,0.919105695,0.459873395,0.974292179,0.351844476,0.197261818,-0.076209824,0.176241664,1
20.09.2015,13:23:02.3276504,0.878149324,0.460053332,0.974458213,0.351144252,0.197261818,-0.076106699,0.176447916,1
20.09.2015,13:23:02.3325908,0.917188444,0.460174364,0.974236834,0.333445584,0.197261818,-0.076003573,0.176551041,1
20.09.2015,13:23:02.3372302,0.879466663,0.46009744,0.974402868,0.362240692,0.19743241,-0.076003573,0.176551041,1
20.09.2015,13:23:02.3421350,0.898609148,0.46009744,0.974292179,0.362240692,0.197261818,-0.076003573,0.176551041,1
20.09.2015,13:23:02.3468226,0.917082856,0.460082705,0.974236834,0.3446285,0.197204954,-0.076003573,0.17634479,1
20.09.2015,13:23:02.3517786,0.87853119,0.460086915,0.974402868,0.347137802,0.196920633,-0.076106699,0.176241664,1
20.09.2015,13:23:02.3564796,0.923825366,0.460206576,0.974236834,0.356578786,0.196806905,-0.076003573,0.176035413,1
20.09.2015,13:23:02.3613124,0.863815679,0.460206576,0.974513558,0.356578786,0.196522584,-0.076003573,0.175726036,1
20.09.2015,13:23:02.3661286,0.937308552,0.460425486,0.974236834,0.340045683,0.196238263,-0.076003573,0.175416659,1
20.09.2015,13:23:02.3709012,0.877285373,0.460385142,0.974513558,0.348255391,0.196295127,-0.076106699,0.175313534,1
20.09.2015,13:23:02.3757450,0.92342197,0.460385142,0.974292179,0.348255391,0.19646572,-0.076106699,0.175313534,1
20.09.2015,13:23:02.3805178,0.929151502,0.460355864,0.974292179,0.338653969,0.196806905,-0.076106699,0.175519785,1
20.09.2015,13:23:02.3853064,0.911017195,0.460140112,0.974347523,0.350655747,0.19714809,-0.076209824,0.175932287,1
